# timestamp_ns, tran_x, tran_y, tran_z, quat_x, quat_y, quat_z, quat_w, scale, fusion_quality, v3
1608635084959694848,-7.293328,-25.579526,0.318083,0.458795,0.565083,-0.539100,-0.423743,0.965996,2
1608635085091695104,-7.858809,-25.617871,0.312220,0.478434,0.549763,-0.523304,-0.441604,0.965996,2
1608635085223695360,-8.419787,-25.608379,0.305953,0.497335,0.533232,-0.507424,-0.459176,0.965996,2
1608635085355695872,-8.980798,-25.567091,0.302910,0.515074,0.516002,-0.490830,-0.476997,0.965996,2
1608635085487696128,-9.536781,-25.492636,0.293219,0.531883,0.498018,-0.473525,-0.494827,0.965996,2
1608635085619696384,-10.094230,-25.374488,0.282794,-0.548516,-0.479061,0.455793,0.511745,0.965996,2
1608635085751696640,-10.640575,-25.211356,0.276761,-0.565076,-0.459543,0.437264,0.527550,0.965996,2
1608635085883696896,-11.181173,-25.011868,0.274531,-0.580834,-0.439442,0.418251,0.542761,0.965996,2
1608635086015697408,-11.710667,-24.774434,0.270497,-0.596216,-0.418523,0.398552,0.557245,0.965996,2
1608635086147697664,-12.226229,-24.495041,0.259315,-0.611062,-0.396769,0.378154,0.571120,0.965996,2
1608635086279697920,-12.723674,-24.176400,0.247851,-0.625089,-0.373998,0.357121,0.584682,0.965996,2
1608635086411698432,-13.201651,-23.815527,0.235363,-0.638678,-0.350364,0.335354,0.597389,0.965996,2
1608635086543698688,-13.662835,-23.417381,0.229555,-0.650410,-0.326916,0.312432,0.610311,0.965996,2
1608635086675698944,-14.093764,-22.986775,0.226722,-0.661198,-0.303094,0.287904,0.622946,0.965996,2
1608635086774699264,-14.403793,-22.636176,0.221008,-0.668992,-0.283906,0.270281,0.631502,0.965996,2
1608635086873699328,-14.695448,-22.259929,0.209844,-0.675888,-0.264336,0.253961,0.639379,0.965996,2
1608635086972699648,-14.959961,-21.865568,0.198043,-0.681898,-0.244577,0.238458,0.646788,0.965996,2
1608635087071699968,-15.214656,-21.455469,0.189246,-0.687593,-0.226263,0.222078,0.653225,0.965996,2
1608635087170700032,-15.465335,-21.032266,0.184661,-0.692807,-0.209428,0.204702,0.658981,0.965996,2
1608635087302700288,-15.773266,-20.446262,0.188542,-0.699716,-0.187956,0.182484,0.664658,0.965996,2
1608635087434700800,-16.047732,-19.827320,0.184119,-0.705218,-0.166830,0.162194,0.669723,0.965996,2
1608635087566701056,-16.285961,-19.191679,0.172235,-0.709570,-0.146540,0.142982,0.674235,0.965996,2
1608635087731701504,-16.553554,-18.364518,0.168809,-0.715006,-0.124056,0.119806,0.677512,0.965996,2
1608635087863701760,-16.738818,-17.677624,0.169429,-0.718696,-0.107614,0.102190,0.679303,0.965996,2
1608635088028702208,-16.929728,-16.795074,0.160752,-0.722207,-0.087588,0.083512,0.681008,0.965996,2
1608635088193702400,-17.088343,-15.887707,0.138795,-0.724845,-0.070809,0.067828,0.681899,0.965996,2
1608635088358702848,-17.220103,-14.961670,0.122551,-0.726950,-0.057975,0.053715,0.682127,0.965996,2
1608635088556703488,-17.359784,-13.817604,0.099607,-0.728518,-0.046469,0.041329,0.682198,0.965996,2
1608635088754703872,-17.466208,-12.653743,0.073481,-0.728176,-0.036397,0.031850,0.683681,0.965996,2
1608635088952704256,-17.547389,-11.455504,0.045469,-0.728445,-0.028764,0.024782,0.684052,0.965996,2
1608635089117704704,-17.610566,-10.436880,0.028209,-0.729468,-0.023661,0.018311,0.683360,0.965996,2
1608635089315705088,-17.663686,-9.192113,0.002923,-0.729540,-0.017652,0.010468,0.683631,0.965996,2
1608635089480705536,-17.678930,-8.139601,-0.023401,-0.729413,-0.011657,0.005006,0.683956,0.965996,2
1608635089645705984,-17.677157,-7.064250,-0.039726,-0.729521,-0.005197,-0.000064,0.683939,0.965996,2
1608635089810706432,-17.659026,-5.977777,-0.055465,-0.728853,0.000632,-0.005160,0.684651,0.965996,2
1608635089975706880,-17.633694,-4.874174,-0.074460,-0.727726,0.005200,-0.007920,0.685802,0.965996,2
1608635090140707072,-17.590932,-3.780590,-0.087322,-0.725825,0.009142,-0.009451,0.687754,0.965996,2
1608635090305707520,-17.552866,-2.668897,-0.090627,-0.722589,0.010919,-0.011267,0.691100,0.965996,2
1608635090470707968,-17.510881,-1.565964,-0.085495,-0.718793,0.012818,-0.011885,0.695005,0.965996,2
1608635090635708416,-17.455448,-0.447788,-0.074366,-0.719556,0.014693,-0.012692,0.694163,0.965996,2
1608635090800708608,-17.405562,0.684084,-0.054525,-0.721857,0.015736,-0.013461,0.691732,0.965996,2
1608635090965709056,-17.350660,1.751446,-0.034136,-0.722155,0.017700,-0.014292,0.691357,0.965996,2
1608635091130709504,-17.294871,2.840195,-0.033741,-0.720276,0.018538,-0.014926,0.693279,0.965996,2
1608635091295709952,-17.234203,3.911773,-0.029995,-0.720689,0.019710,-0.015350,0.692808,0.965996,2
1608635091460710400,-17.177445,4.981491,-0.018709,-0.721813,0.020710,-0.015800,0.691598,0.965996,2
1608635091625710592,-17.118944,6.030836,-0.010142,-0.721844,0.021681,-0.015827,0.691535,0.965996,2
1608635091790711040,-17.056660,7.072427,-0.010888,-0.722219,0.022653,-0.015334,0.691123,0.965996,2
1608635091955711488,-16.998272,8.105440,-0.006195,-0.723081,0.022810,-0.015448,0.690214,0.965996,2
1608635092120711936,-16.941025,9.126463,0.003956,-0.722756,0.023315,-0.015536,0.690535,0.965996,2
1608635092285712384,-16.882421,10.133441,0.003528,-0.722619,0.021978,-0.017349,0.690679,0.965996,2
1608635092417712640,-16.851253,10.943296,-0.004517,-0.723954,0.021549,-0.018356,0.689267,0.965996,2
1608635092549712896,-16.792784,11.737333,0.000938,-0.723698,0.024393,-0.015649,0.689508,0.965996,2
1608635092681713152,-16.726414,12.511249,0.013746,-0.722063,0.025943,-0.014367,0.691191,0.965996,2
1608635092813713408,-16.697050,13.270563,0.012956,-0.718378,0.023663,-0.018485,0.695005,0.965996,2
1608635092945713920,-16.672308,14.002445,0.007554,-0.717181,0.022934,-0.019570,0.696235,0.965996,2
1608635093077714176,-16.606214,14.761546,0.027424,-0.719330,0.025381,-0.015487,0.694032,0.965996,2
1608635093209714432,-16.542103,15.486539,0.053407,-0.721727,0.028208,-0.014902,0.691442,0.965996,2
1608635093341714688,-16.512131,16.203836,0.057971,-0.722744,0.026970,-0.016094,0.690402,0.965996,2
1608635093473715200,-16.481110,16.884460,0.058070,-0.722693,0.025790,-0.016199,0.690497,0.965996,2
1608635093572715264,-16.455920,17.380505,0.069346,-0.722517,0.025115,-0.015659,0.690719,0.965996,2
1608635093671715584,-16.428806,17.852699,0.077715,-0.721407,0.024632,-0.015055,0.691909,0.965996,2
1608635093770715904,-16.406897,18.307531,0.082228,-0.719472,0.024403,-0.013796,0.693955,0.965996,2
1608635093869715968,-16.385873,18.748886,0.078940,-0.717193,0.023983,-0.012733,0.696346,0.965996,2
1608635093968716288,-16.366128,19.180216,0.079077,-0.715806,0.022719,-0.012499,0.697818,0.965996,2
1608635094067716352,-16.352803,19.599238,0.080206,-0.716056,0.021230,-0.012611,0.697606,0.965996,2
1608635094166716672,-16.343323,20.011872,0.093228,-0.717536,0.019805,-0.012689,0.696124,0.965996,2
1608635094232716800,-16.335637,20.269923,0.104806,-0.718720,0.019327,-0.012327,0.694922,0.965996,2
1608635094298716928,-16.321185,20.544722,0.121960,-0.719510,0.019279,-0.011896,0.694113,0.965996,2
1608635094364717056,-16.309647,20.786867,0.131750,-0.719966,0.019243,-0.011262,0.693652,0.965996,2
1608635094463717376,-16.290208,21.147204,0.147353,-0.720080,0.019561,-0.009729,0.693547,0.965996,2
1608635094562717696,-16.276052,21.489254,0.157877,-0.720853,0.019652,-0.008671,0.692755,0.965996,2
1608635094628717824,-16.272358,21.706011,0.164307,-0.721740,0.019440,-0.008612,0.691837,0.965996,2
1608635094727718144,-16.272155,22.014089,0.178087,-0.722423,0.018479,-0.009270,0.691143,0.965996,2
1608635094826718208,-16.262505,22.311934,0.195203,-0.721911,0.017281,-0.009874,0.691700,0.965996,2
1608635094925718528,-16.246661,22.578362,0.208396,-0.721121,0.016907,-0.009581,0.692537,0.965996,2
1608635095024718848,-16.229133,22.829554,0.221283,-0.720913,0.017193,-0.008895,0.692755,0.965996,2
1608635095123718912,-16.213464,23.071142,0.219568,-0.721550,0.017826,-0.007761,0.692089,0.965996,2
1608635095222719232,-16.194924,23.289390,0.224015,-0.722000,0.017548,-0.007333,0.691631,0.965996,2
1608635095354719488,-16.195784,23.562046,0.218866,-0.722334,0.016588,-0.007635,0.691304,0.965996,2
1608635095519719936,-16.186546,23.863962,0.220986,-0.722335,0.015853,-0.007360,0.691322,0.965996,2
1608635095651720192,-16.164677,24.080132,0.223871,-0.721241,0.016473,-0.005876,0.692463,0.965996,2
1608635095816720640,-16.161628,24.348393,0.218814,-0.719216,0.016365,-0.005082,0.694575,0.965996,2
1608635095981721088,-16.162435,24.607769,0.220078,-0.719395,0.014960,-0.005796,0.694416,0.965996,2
1608635096146721536,-16.158947,24.870104,0.226461,-0.720345,0.014032,-0.005754,0.693450,0.965996,2
1608635096377722112,-16.147356,25.222739,0.235941,-0.720583,0.014332,-0.004408,0.693206,0.965996,2
1608635096608722688,-16.139741,25.570540,0.244148,-0.720036,0.014028,-0.003876,0.693784,0.965996,2
1608635096839723264,-16.131171,25.938312,0.245396,-0.718184,0.013884,-0.003452,0.695706,0.965996,2
1608635097103723776,-16.128607,26.373160,0.249949,-0.719153,0.012588,-0.004493,0.694723,0.965996,2
1608635097334724352,-16.111749,26.769979,0.252265,-0.718853,0.014987,-0.005927,0.694975,0.965996,2
1608635097565724928,-16.090564,27.145846,0.256177,-0.717816,0.017185,-0.004950,0.696004,0.965996,2
1608635097796725504,-16.086727,27.532627,0.263556,-0.717431,0.015663,-0.004808,0.696437,0.965996,2
1608635097994725888,-16.081963,27.882426,0.269171,-0.717097,0.014790,-0.004488,0.696802,0.965996,2
1608635098159726336,-16.074020,28.160930,0.274687,-0.717617,0.014674,-0.003430,0.696275,0.965996,2
1608635098324726784,-16.067809,28.462209,0.281660,-0.718124,0.014309,-0.002835,0.695762,0.965996,2
1608635098456727040,-16.064107,28.714844,0.287337,-0.718253,0.013757,-0.002681,0.695641,0.965996,2
1608635098588727296,-16.061802,28.958000,0.286973,-0.718355,0.013375,-0.002354,0.695544,0.965996,2
1608635098687727616,-16.059165,29.144443,0.288116,-0.718605,0.013283,-0.002017,0.695288,0.965996,2
1608635098819727872,-16.055290,29.392702,0.290207,-0.718972,0.013307,-0.001465,0.694910,0.965996,2
1608635099017728256,-16.047232,29.764770,0.296104,-0.719338,0.013295,-0.000507,0.694533,0.965996,2
1608635099347729152,-16.037509,30.373076,0.306300,-0.720950,0.013071,0.000962,0.692863,0.965996,2
1608635099644729856,-16.031030,30.875460,0.311274,-0.722489,0.012736,0.002184,0.691262,0.965996,2
1608635100007730688,-16.028504,31.425197,0.314772,-0.723396,0.011999,0.002780,0.690324,0.965996,2
1608635100370731520,-16.023737,31.959747,0.315133,-0.723398,0.011209,0.003356,0.690332,0.965996,2
1608635100766732544,-16.021845,32.548866,0.316951,-0.724450,0.010757,0.003915,0.689233,0.965996,2
1608635101129733376,-16.018135,33.122175,0.318148,-0.724742,0.010611,0.004889,0.688922,0.965996,2
1608635101558734336,-16.011441,33.871853,0.318652,-0.724727,0.010755,0.005571,0.688930,0.965996,2
1608635101855735040,-16.006558,34.450499,0.315216,-0.724684,0.011661,0.004809,0.688966,0.965996,2
1608635102119735808,-16.000316,34.998475,0.314039,-0.724198,0.012219,0.003732,0.689474,0.965996,2
1608635102350736384,-15.993889,35.512772,0.314060,-0.723997,0.012743,0.002713,0.689680,0.965996,2
1608635102548736768,-15.986224,35.957183,0.312536,-0.723697,0.013715,0.002085,0.689978,0.965996,2
